palavra_chave,forma_encontrada,classe,superficie,tabela,coluna,proposicao,proposicao_id,documento_id,documento_textual_id,tipo_documento,unidade_autora,data,ementa,trecho,endpoint_fonte,evidencia_local
BRB,BRB,BRB-OUTRO,documento,documento,texto,PL 1742/2025,152574,302565,309249,Emenda,GAB DEP GABRIEL MAGNO,2025-06-17T11:50:40,Dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2026 e dá outras providências.,"ispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2026 e dá outras providências.” Adite-se o seguinte §3º ao art. 79 da Proposição em epígrafe. Art. 79................................................................................. §3º O BRB demonstrará e avaliará o cumprimento das metas estabelecidas neste artigo, incisos e alíneas, em audiências públicas na Comissão de Economia, Orçamento e Finanças (CEOF) da CLDF, nos meses de maio e setembro de 2026. JUSTIFICAÇÃO Considerando, nos termos d",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/152574/documento/ativas,data/raw/documento-ativas/43a8b08c2c4d7db3.json
BRB,BRB,BRB-OUTRO,documento,documento,texto,PL 1742/2025,152574,302567,309260,Emenda,GAB DEP GABRIEL MAGNO,2025-06-17T11:55:44,Dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2026 e dá outras providências.,"ui-se como um elo essencial entre o Plano Plurianual (PPA) e a LOA, assegurando a alocação adequada, eficaz e eficiente dos recursos para atender às demandas da sociedade e o desenvolvimento econômico e social do DF; Considerando que o Banco de Brasília S.A. (BRB) é considerado pela Lei Orgânica do Distrito Federal (LODF) como uma instituição fundamental para o desenvolvimento do DF e da região, conforme disposto no § 1º do artigo 144 da LODF, que assevera, Art. 144. A arrecadação de todas e quaisquer receitas de c",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/152574/documento/ativas,data/raw/documento-ativas/43a8b08c2c4d7db3.json
BRB,BRB,BRB-OUTRO,documento,documento,texto,PL 1742/2025,152574,302569,309272,Emenda,GAB DEP GABRIEL MAGNO,2025-06-17T11:59:43,Dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2026 e dá outras providências.,"ui-se como um elo essencial entre o Plano Plurianual (PPA) e a LOA, assegurando a alocação adequada, eficaz e eficiente dos recursos para atender às demandas da sociedade e o desenvolvimento econômico e social do DF; Considerando que o Banco de Brasília S.A. (BRB) é considerado pela Lei Orgânica do Distrito Federal (LODF) como uma instituição fundamental para o desenvolvimento do DF e da região, conforme disposto no § 1º do artigo 144 da LODF, que assevera, Art. 144. A arrecadação de todas e quaisquer receitas de c",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/152574/documento/ativas,data/raw/documento-ativas/43a8b08c2c4d7db3.json
BRB,BRB,BRB-OUTRO,documento,documento,texto,PL 1742/2025,152574,302571,309275,Emenda,GAB DEP GABRIEL MAGNO,2025-06-17T12:03:45,Dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2026 e dá outras providências.,"ui-se como um elo essencial entre o Plano Plurianual (PPA) e a LOA, assegurando a alocação adequada, eficaz e eficiente dos recursos para atender às demandas da sociedade e o desenvolvimento econômico e social do DF; Considerando que o Banco de Brasília S.A. (BRB) é considerado pela Lei Orgânica do Distrito Federal (LODF) como uma instituição fundamental para o desenvolvimento do DF e da região, conforme disposto no § 1º do artigo 144 da LODF, que assevera, Art. 144. A arrecadação de todas e quaisquer receitas de c",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/152574/documento/ativas,data/raw/documento-ativas/43a8b08c2c4d7db3.json
BRB,BRB,BRB-OUTRO,documento,documento,texto,PL 1742/2025,152574,302573,309281,Emenda,GAB DEP GABRIEL MAGNO,2025-06-17T12:06:04,Dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2026 e dá outras providências.,"ui-se como um elo essencial entre o Plano Plurianual (PPA) e a LOA, assegurando a alocação adequada, eficaz e eficiente dos recursos para atender às demandas da sociedade e o desenvolvimento econômico e social do DF; Considerando que o Banco de Brasília S.A. (BRB) é considerado pela Lei Orgânica do Distrito Federal (LODF) como uma instituição fundamental para o desenvolvimento do DF e da região, conforme disposto no § 1º do artigo 144 da LODF, que assevera, Art. 144. A arrecadação de todas e quaisquer receitas de c",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/152574/documento/ativas,data/raw/documento-ativas/43a8b08c2c4d7db3.json
BRB,BRB,BRB-OUTRO,documento,documento,texto,PL 1742/2025,152574,302576,309285,Emenda,GAB DEP GABRIEL MAGNO,2025-06-17T12:08:11,Dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2026 e dá outras providências.,"Deputado(a) Gabriel Magno) Emenda ao Projeto de Lei nº 1742/2025, que “Dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2026 e dá outras providências.” Adite-se o seguinte art. 66, renumerando-se os demais. Art. 66. O Banco de Brasília (BRB), como organismo fundamental de fomento do Distrito Federal, definindo no art. 144, §1º, da Lei Orgânica do Distrito Federal, deve priorizar nas políticas de de concessão de empréstimos e financiamentos, os programas e projetos do Distrito Federal relacion",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/152574/documento/ativas,data/raw/documento-ativas/43a8b08c2c4d7db3.json
BRB,BRB,BRB-OUTRO,documento,documento,texto,PL 1742/2025,152574,302578,309288,Emenda,GAB DEP GABRIEL MAGNO,2025-06-17T12:10:37,Dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2026 e dá outras providências.,"ui-se como um elo essencial entre o Plano Plurianual (PPA) e a LOA, assegurando a alocação adequada, eficaz e eficiente dos recursos para atender às demandas da sociedade e o desenvolvimento econômico e social do DF; Considerando que o Banco de Brasília S.A. (BRB) é considerado pela Lei Orgânica do Distrito Federal (LODF) como uma instituição fundamental para o desenvolvimento do DF e da região, conforme disposto no § 1º do artigo 144 da LODF, que assevera, Art. 144. A arrecadação de todas e quaisquer receitas de c",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/152574/documento/ativas,data/raw/documento-ativas/43a8b08c2c4d7db3.json
BRB,BRB,BRB-OUTRO,documento,documento,texto,PL 505/2023,14604,304694,312633,Redação Final,CCJ,2025-06-27T11:43:50,"Institui o Programa Uniforme Escolar no Distrito Federal, destinado à concessão de uniformes escolares aos alunos da rede pública de ensino do Distrito Federal.","elecimento credenciado pela Secretaria de Estado de Educação. § 1º A concessão do auxílio financeiro previsto nesta Lei é efetivada por meio de cartão magnético ou outra tecnologia, que funcione como cartão de débito, operacionalizado pelo Banco de Brasília – BRB, exclusivamente para aquisição dos uniformes escolares, a ser fornecido aos pais ou responsável pelo aluno. § 2º O valor do auxílio financeiro corresponde à soma dos custos da quantidade de peças de uniforme determinada em regulamento. § 3º Considera-se fr",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/14604/documento/ativas,data/raw/documento-ativas/380c260dd7f1f7db.json
BRB,BRB,BRB-OUTRO,documento,documento,texto,PL 1742/2025,152574,304724,312937,Redação Final,CEOF,2025-06-27T18:43:14,Dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2026 e dá outras providências.,"nceiro não podem ser inferiores aos respectivos custos de captação. Art. 71. O agente oficial de fomento pode, dentro de suas disponibilidades, conceder crédito escolar educativo e bolsa-auxílio financiados com recursos próprios. Art. 72. O Banco de Brasília (BRB), como organismo fundamental de fomento do Distrito Federal, definindo no art. 144, §1º, da Lei Orgânica do Distrito Federal, deve priorizar nas políticas de concessão de empréstimos e financiamentos, os programas e projetos do Distrito Federal relacionado",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/152574/documento/ativas,data/raw/documento-ativas/43a8b08c2c4d7db3.json
BRB,BRB,BRB-OUTRO,documento,documento,texto,IND 8561/2025,153347,304967,313317,Indicação,GAB DEP ROGÉRIO MORRO DA CRUZ,2025-07-08T17:08:12,"Sugere ao Ilustríssimo Senhor Presidente do Banco de Brasília – BRB a adoção de providências para a ativação das fontes ornamentais da Torre de TV e do Jardim Burle Marx, aos domingos e feriados, a partir das 7h, no Eixo Monumental, Região Administrativa do Plano Piloto (RA-I).","CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Gabinete do Deputado Rogério Morro da Cruz - Gab 05 Indicação Nº, DE 2025 (Do Senhor Deputado ROGÉRIO MORRO DA CRUZ) Sugere ao Ilustríssimo Senhor Presidente do Banco de Brasília – BRB a adoção de providências para a ativação das fontes ornamentais da Torre de TV e do Jardim Burle Marx aos domingos e feriados, a partir das 7h, no Eixo Monumental, Região Administrativa do Plano Piloto (RA-I). A CÂMARA LEGISLATIVA DO DISTRITO FEDERAL, nos ter",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/153347/documento/ativas,data/raw/documento-ativas/a3640c12872d3677.json
BRB,BRB,BRB-OUTRO,documento,documento,texto,PL 1833/2025,153419,305927,320581,Parecer,GAB DEP RICARDO VALE,2025-08-11T16:19:17,Institui o Programa Cartão Uniforme Escolar e dá outras providências.,"em que promove a eficiência administrativa e reduz os atrasos recorrentes na entrega dos itens por meio do modelo atualmente centralizado. Paralelamente, o programa uniforme escolar, a ser implementado na forma de cartão magnético, a ser operacionalizado pelo BRB, é uma importante mudança de postura da atual gestão da Secretaria de Educação. Diversamente de anos anteriores, a partir de 2023, o Governo do Distrito Federal resolveu custear o uniforme escolar de todos os alunos da escola pública, o que foi uma polític",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/153419/documento/ativas,data/raw/documento-ativas/7794d2dd4b29aa8c.json
BRB,BRB,BRB-OUTRO,documento,documento,texto,PL 1833/2025,153419,306393,320578,Emenda,GAB DEP RICARDO VALE,2025-08-18T13:45:12,Institui o Programa Cartão Uniforme Escolar e dá outras providências.,"ADITIVA (Autoria: Deputado Ricardo Vale - PT) Emenda ao Projeto de Lei nº 1833/2025, que “Institui o Programa Cartão Uniforme Escolar e dá outras providências.” Adite-se o art. 3º do Projeto de Lei nº 1.833, de 2025, o seguinte parágrafo. Art. 3º ... § 4º Ao BRB é facultado estudar a disponibilização de linha de financiamento destinada à aquisição de matéria-prima pelos estabelecimentos credenciados pela Secretaria de Estado de Educação para confeccionar e comercializar os uniformes escolares. JUSTIFICAÇÃO A presen",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/153419/documento/ativas,data/raw/documento-ativas/7794d2dd4b29aa8c.json
BRB,BRB,BRB-OUTRO,documento,documento,texto,REQ 2208/2025,153854,306618,318017,Requerimento,GAB DEP MAX MACIEL,2025-08-19T18:06:25,"Requer interstício de 1 (um) dia, para votação em 2º turno, do Projeto  de Lei 1.882, de 2025, que ""Autoriza o BRB - Banco de Brasília a adquirir participação em instituições financeiras sediadas no Brasil e no exterior, empresas com atividades próprias ou complementares às do setor financeiro, incl","CÂMARA LEGISLATIVA DO DISTRITO FEDERAL Gabinete do Deputado Max Maciel - Gab 02 Requerimento Nº, DE 2025 (Autoria: Deputado Max Maciel) Requer interstício de 1 (um) dia do Projeto de Lei 1.882, de 2025, que ""Autoriza o BRB - Banco de Brasília a adquirir participação em instituições financeiras sediadas no Brasil e no exterior, empresas com atividades próprias ou complementares às do setor financeiro, inclusive no ramo de tecnologia da informação (TI) e empresas com objetos soci",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/153854/documento/ativas,data/raw/documento-ativas/78fd412bb9e042ed.json
BRB,BRB,BRB-OUTRO,documento,documento,texto,PL 258/2023,11952,306909,327616,Parecer,GAB DEP JOÃO CARDOSO,2025-08-25T10:58:15,"Concede gratuidade no transporte público para participantes do Programa Mãe Nutriz, no âmbito da rede pública de saúde do Distrito Federal.","torista do ônibus ou agente de estação do Metrô. Art. 3º Para obtenção do cartão de identificação de acesso gratuito, a participante do Programa Mãe Nutriz, ou terceiro munido de autorização assinada em formulário próprio, deverá dirigir-se a um dos postos do BRB Mobilidade e apresentar: I – documento de identificação oficial, com foto e número de CPF; II – certidão emitida pelo hospital no qual esteja internado o recém-nascido, atestando essa condição para fins de obtenção do benefício; III – endereço de correspon",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/11952/documento/ativas,data/raw/documento-ativas/8ebc3fa99b09ad39.json
BRB,BRB,BRB-OUTRO,documento,documento,texto,PL 604/2023,15964,307672,321443,Parecer,GAB DEP JAQUELINE SILVA,2025-09-01T17:17:44,"Altera a redação do art. 2º e do § 3º do art. 4º da Lei nº 7.239, de 19 de abril de 2023, que “Estabelece o crédito responsável e assegura a garantia do mínimo existencial para os endividados do Distrito Federal, com medidas necessárias para dar cumprimento e efetividade aos arts. 6º, XI e XII; 52, ","ro Distrital. Explica-se. O orçamento público conta com receitas decorrentes de fruição de patrimônio pertencente ao ente federativo. Parte dessas receitas provêm da participação acionária do ente distrital em empresas públicas, como o Banco de Brasília S/A – BRB. A título de ilustração, o PLOA/2025 prevê, para receitas de dividendos, R$ 144.690.940,00, e, para receitas de juros sobre o capital próprio, R$ 158.945.250,00[2]. Ao estabelecer limite para os descontos efetuados sobre as contas-salário, poderia ser cons",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/15964/documento/ativas,data/raw/documento-ativas/300cd3d830d3b5fa.json
BRB,BRB,BRB-OUTRO,documento,documento,texto,PL 1833/2025,153419,307800,321030,Emenda,GAB DEP JAQUELINE SILVA,2025-09-02T14:59:24,Institui o Programa Cartão Uniforme Escolar e dá outras providências.,"ine Silva) Emenda ao Projeto de Lei nº 1833/2025, que “Institui o Programa Cartão Uniforme Escolar e dá outras providências.” Adite-se ao art. 3º do Projeto de Lei nº 1.833, de 2025, o seguinte parágrafo: Art. 3º .... .... § 4º Fica o Banco de Brasília S.A. – BRB autorizado a instituir linhas de crédito especiais, com apoio do Tesouro do Distrito Federal, destinadas a financiar operações necessárias à execução do Programa Cartão Uniforme Escolar, inclusive sob a forma de capital de giro, renegociação ou refinanciam",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/153419/documento/ativas,data/raw/documento-ativas/7794d2dd4b29aa8c.json
BRB,BRB,BRB-OUTRO,documento,documento,texto,PL 1833/2025,153419,307915,321161,Emenda,GAB DEP JAQUELINE SILVA,2025-09-02T16:16:48,Institui o Programa Cartão Uniforme Escolar e dá outras providências.,"ine Silva) Emenda ao Projeto de Lei nº 1833/2025, que “Institui o Programa Cartão Uniforme Escolar e dá outras providências.” Adite-se ao art. 3º do Projeto de Lei nº 1.833, de 2025, o seguinte parágrafo: Art. 3º .... .... § 4º Fica o Banco de Brasília S.A. – BRB autorizado a instituir linhas de crédito especiais destinadas a financiar operações necessárias à execução do Programa Cartão Uniforme Escolar, inclusive sob a forma de capital de giro, renegociação ou refinanciamento de operações de crédito relacionadas a",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/153419/documento/ativas,data/raw/documento-ativas/7794d2dd4b29aa8c.json
